Species Name ,Authority / Year,Characters:,Description,Colour:,Color,Habitat:,Habitat,Abundance:,Abundance
Montipora altasepta,"Nemenzo, 1967",Characters:,"Colonies are clumps of thin (up to 6 mm thick) branches. These are often irregularly fused. Corallites are mostly immersed, but have projecting lower lips which give the surface a rasp-like appearance underwater.",Colour:,"Brown or grey, sometimes with white tips.",Habitat:,Shallow protected reef slopes.,Abundance:,Rare.
Montipora angulata,"(Lamarck, 1816)",Characters:,Colonies have extensive encrusting bases with short branches which form a compact clump. Corallites are slightly foveolate (funnel shaped) and immersed in the coenosteum. The coenosteum is smooth or forms thin ridges between corallites.,Colour:,Pale brown.,Habitat:,Fringing reef flats.,Abundance:,Uncommon.
Montipora aspergillus,"Veron, DeVantier and Turak, 2000",Characters:,"Colonies are clumps of highly contorted, irregularly fused branches. Corallites are of medium size and are clearly visible. The coenosteum is covered with fine papillae. Septa are in two distinct cycles.",Colour:,Creamy-brown.,Habitat:,Shallow semi-sheltered reef slopes.,Abundance:,Rare.
Montipora australiensis,"Bernard, 1897",Characters:,"Colonies are thick submassive plates and irregular columns. Corallites are both immersed and exsert, the latter having a prominent ring of fused thecal papillae. Fine ridges of coenosteum, which are mostly vertical on branches, join corallites forming a network.",Colour:,Pale brown.,Habitat:,Shallow reef environments exposed to strong wave action.,Abundance:,Probably rare.
Montipora bilaminata,"Bernard, 1897",Characters:,"Colonies are flat plates. Corallites are exsert, tubular or slightly tapered. The coenosteum and corallite walls are coarse with development of a hood. Thecal papillae are prominent and divide irregularly. Septa are thick with irregular margins.",Colour:,Unknown.,Habitat:,Unknown.,Abundance:,Common.
Montipora cactus,"Bernard, 1897",Characters:,"Colonies are submassive or have laminar bases and form tall columns and branches. Laminar and digitate forms are usually found in turbid water, submassive and columnar forms occur on reef slopes. Corallites are mostly exsert. The coenosteum has a dense cover of papillae of uniform length.",Colour:,"Brownish, usually with white tips to coenosteum papillae, especially on distal parts of branches.",Habitat:,"Sheltered environments, especially sheltered lagoons with turbid water and soft substrates.",Abundance:,Uncommon.
Montipora caliculata,"(Dana, 1846)",Characters:,"Colonies are generally massive to encrusting. Corallites are a mixture of immersed and foveolate (funnel shaped), the latter usually having wavy rims. Individual corallites typically have all or part of their wall missing so that adjacent corallites form short valleys. Parts of walls that remain may be tuberculae-like.",Colour:,Brown or blue.,Habitat:,Most reef environments.,Abundance:,"Common in Hawaii, uncommon elsewhere."
Montipora capitata,"(Dana, 1846)",Characters:,"Colonies have encrusting bases, but are arborescent when fully developed. Verrucae are irregularly spaced and are usually fused towards branch tips or plate margins.",Colour:,Usually pale brown with white verrucae.,Habitat:,Shallow reef environments and soft substrates.,Abundance:,Sometimes common.
Montipora capricornis,"Veron, 1985",Characters:,"Colonies are flat plates in tiers or whorls, sometimes with columns, sometimes encrusting or forming irregularly contorted laminae. Corallites are immersed. There are no tuberculae or papillae. The coenosteum is coarse.",Colour:,"Uniform purple, blue or brown.",Habitat:,Mostly lagoons.,Abundance:,Common.
Montipora carinata,"Nemenzo, 1967",Characters:,Colonies are clumps of highly contorted branches which usually have flattened tips. Coenosteum papillae are fused into ridges near branch tips.,Colour:,"Cream or brown, with white or blue (which may photograph pink) branch tips.",Habitat:,Shallow reef environments.,Abundance:,Uncommon.
Montipora cebuensis,"Nemenzo, 1976",Characters:,"Colonies are contorted dissected laminae. Coenosteum ridges are prominent. They are irregular on larger fronds, but are usually perpendicular to the margins of small fronds. Corallites occur irregularly, between the ridges.",Colour:,"Brown, sometimes with pale blue margins.",Habitat:,"Shallow reef environments, especially lagoons.",Abundance:,Usually uncommon.
Montipora circumvallata,"(Ehrenberg, 1834)",Characters:,"Colonies have partly encrusting basal laminae with irregular upgrowths. The whole colony surface is covered with elongate tuberculae, which are inclined on the colony surface and are fused into ridges on the ends of upgrowths. Corallites are immersed between the tuberculae and are aligned in vertical rows between ridges on upgrowths.",Colour:,Greenish-grey with contrastingly coloured polyps.,Habitat:,Shallow reef environments.,Abundance:,Uncommon but distinctive.
Montipora confusa,"Nemenzo, 1967",Characters:,"Colonies have an encrusting or laminar base, with irregular column-like branches. Coenosteum ridges on branches form the distinctive flame-shaped pattern illustrated.",Colour:,"Yellowish- or greenish-brown, usually with pale coenosteum ridges and plate margins.",Habitat:,"Shallow reef environments, especially lagoons.",Abundance:,Uncommon.
Montipora corbettensis,"Veron and Wallace, 1984",Characters:,"Colonies are massive or are thick unifacial or bifacial plates, usually with irregularly shaped upgrowths near their centre. Corallites are immersed. Coenosteum papillae are of mixed sizes or two distinct sizes, the larger being the diameter of the corallites.",Colour:,Yellowish or brown.,Habitat:,Shallow reef environments.,Abundance:,Usually uncommon.
Montipora crassituberculata,"Bernard, 1897",Characters:,"Colonies are submassive or encrusting plates or form flat tiers. Corallites are immersed or exsert (intermixed), the latter being conical with thick thecae. Thecal and coenosteum papillae are both thick.",Colour:,Usually uniform brown or blue (which may photograph purple). Corallite centres may be brightly coloured.,Habitat:,Upper and lower reef slopes.,Abundance:,Uncommon and inconspicuous.
Montipora cryptus,"Veron, 2000",Characters:,"Colonies are small irregular plates. Corallites are small, immersed and widely spaced. The coenosteum is covered with tuberculae which may be verrucae-like. These may contain corallites.",Colour:,Brown or mottled.,Habitat:,Most reef environments.,Abundance:,Common.
Montipora danae,"Milne Edwards and Haime, 1851",Characters:,"Colonies are submassive or form columns or plates with surfaces covered with large verrucae which are dome-shaped or partly fused into radiating ridges. Corallites are small, immersed and crowded between the verrucae.",Colour:,Usually pale brown with paler margins. Polyps are often brightly coloured.,Habitat:,Upper reef slopes and lagoons.,Abundance:,Uncommon.
Montipora delicatula,"Veron, 2000",Characters:,"Colonies are composed of very thin unifacial laminae which are usually contorted. Corallites are inconspicuous, in rows between coenosteum ridges. Coenosteum ridges are irregular.",Colour:,"Pale brown, becoming paler towards colony margins. Coenosteum ridges are usually pale.",Habitat:,Restricted to shallow reef edges.,Abundance:,Common.
Montipora digitata,"(Dana, 1846)",Characters:,"Colonies are digitate or arborescent with anastomosing upright branches. Corallites are immersed and small, especially in colonies from shallow water. The coenosteum is smooth.",Colour:,"Pale cream or brown, sometimes pink or blue.",Habitat:,Shallow reef environments. May be a dominant species of shallow mud flats.,Abundance:,Rare.
Montipora dilatata,"Studer, 1901",Characters:,"Colonies are encrusting to submassive and up to 0.3 metres across, with irregular branch-like upgrowths up to 100 millimetres thick which become flattened near their ends. Coenosteum papillae are inconspicuous. Corallite walls are well defined.",Colour:,Pale to dark brown.,Habitat:,Subtidal environments.,Abundance:,Uncommon.
Montipora echinata,"Veron, DeVantier and Turak, 2000",Characters:,"Colonies are clumps of irregularly fused branches. Corallites are small, irregularly spaced and immersed in the coenosteum, which is coarse. Coenosteum papillae are large and very elaborate, giving the colonies a spiny appearance.",Colour:,Creamy-brown.,Habitat:,Shallow semi-sheltered reef slopes.,Abundance:,Common.
Montipora efflorescens,"Bernard, 1897",Characters:,"Colonies are submassive to encrusting, the surface being flat or consisting of an irregular series of mounds or short columns. The coenosteum is covered with papillae which are usually elongate on mounds and short on flat plates. Thecal papillae are always present, those around corallites on mounds being relatively elongate. Thecal papillae are longer than coenosteum papillae, and may form a ring around corallite openings.",Colour:,"Usually bright or dark green, sometimes cream, brown, blue (which may photograph purple) or pink.",Habitat:,Upper reef slopes.,Abundance:,Uncommon.
Montipora effusa,"(Dana, 1846)",Characters:,"Colonies are submassive to encrusting or form extensive, thick unifacial plates. Corallites are small and exsert, with elongate thecal papillae. The colony surface has a rough appearance.",Colour:,Mostly brown with brightly coloured polyps.,Habitat:,Most reef environments.,Abundance:,Uncommon.
